dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,0.546847776481762,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,0.6464716406478465,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,0.276992909435409,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,mae,0.15656599324817458,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,rmse,0.20071113032838217,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,spearman,0.6189898318562834,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,frame_macro_f1,0.2788185215461105,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.10,0.41714760763474,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.25,0.33669561902558226,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.50,0.21145354934417435,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_1s,0.2367559812872313,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_2s,0.3559823278573278,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,edit_score,0.41167641675454175,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_detection_delay_s,2.225068306010929,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,frame_macro_f1,0.30212869193497227,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.10,0.44345437369576307,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.25,0.3758503476406921,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.50,0.28516449782050596,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_1s,0.19656211852661154,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_2s,0.3177654983189039,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,edit_score,0.47091403243746993,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_detection_delay_s,2.25019592476489,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,0.3261358524516419,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,0.32467490457397946,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,0.3755157101397206,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,0.8645261244804945,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,0.330372554556431,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,mae,0.16935599129647017,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,rmse,0.1989367401410429,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,spearman,0.30699945740640255,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,0.587037037037037,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,0.5856569838907938,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,0.5867762601246914,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,0.6808722843525546,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,0.2879192698699513,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,mae,0.10015833377838135,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,rmse,0.12829685032499133,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,spearman,0.7607704829083017,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,frame_macro_f1,0.6764908339244243,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.10,0.609016649665837,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.25,0.5822161931778805,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.50,0.44982312758048054,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_1s,0.3057972303038093,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_2s,0.4014144398916071,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,edit_score,0.5028797140699715,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_detection_delay_s,2.487623762376238,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,frame_macro_f1,0.7059189925224358,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.10,0.7278990429290353,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.25,0.6861019328753462,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.50,0.5596046271839615,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_1s,0.32654935525001316,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_2s,0.474947982658896,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,edit_score,0.6570872414622414,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_detection_delay_s,2.821969696969697,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,0.3445376318626199,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,0.35385329383193254,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,0.34416488996146,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,0.7614004385626707,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,0.2650376308098245,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,mae,0.2587157486317058,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,rmse,0.2953386475702778,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,spearman,0.1140490269922802,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,0.4961489182829095,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,0.5088094057412658,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,0.44571128407823307,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,0.7641111103580075,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,0.3419010472631567,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,mae,0.22043837032591304,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,rmse,0.27048749924157184,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,spearman,0.3122322485589865,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,frame_macro_f1,0.37435702471319127,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.10,0.4332856616561312,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.25,0.31651087982548726,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.50,0.20342953329568284,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_1s,0.24382565409676668,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_2s,0.30562927758527797,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,edit_score,0.3833664953225176,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_detection_delay_s,2.4269786432160805,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,frame_macro_f1,0.4039693129337187,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.10,0.543827378374564,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.25,0.4319518963837961,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.50,0.2871009548883702,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_1s,0.22059769733942527,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_2s,0.3192829414665715,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,edit_score,0.5322044721516229,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_detection_delay_s,2.844633676092545,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,0.4910827601735856,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,0.49372452610467743,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,0.5322396108020201,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,0.684844555725482,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,0.2646753456952848,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,mae,0.1328776084507505,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,rmse,0.16498726553275145,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,spearman,0.5950759631036353,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,0.5771610845295055,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,0.589808285350758,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,0.6009791686693445,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,0.688749497434355,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,0.30637138058081326,lower,available,,False
